fecha,año,mes,dia,dia_semana,mes_hoja_original,codigo_grupo,nombre_grupo,codigo_linea,nombre_linea,codigo_producto,referencia_producto,descripcion_producto,unidad_medida,cantidad_vendida_diaria,valor_total_diario,peso_aplicado,evento_especial
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,9119.81,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,15633.96,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,16936.79,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,20845.28,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,19542.45,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,10422.64,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,11146.43,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,11146.43,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,19108.17,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,20700.52,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,1,25477.56,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,1,23885.21,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,12738.78,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,9119.81,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,9119.81,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,15633.96,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,16936.79,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,20845.28,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,19542.45,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,10422.64,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,9119.81,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,DESCORCHE DE WHISKY,UND,0,9119.81,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5666.1,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5666.1,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,17483.97,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,21045.53,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,1,28492.4,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,21854.97,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,6475.55,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4635.9,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4635.9,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,7947.26,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,8609.53,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,10596.35,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9934.08,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5298.17,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5666.1,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5666.1,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9713.32,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,10522.76,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,12951.09,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,12141.65,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,6475.55,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4635.9,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4635.9,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,7947.26,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,8609.53,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,10596.35,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9934.08,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5298.17,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4635.9,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4635.9,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,6502.09,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,6502.09,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,20063.58,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,24150.6,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,1,32696.2,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,25079.47,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,7430.95,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,5319.89,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,5319.89,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,9119.81,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,9879.79,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,12159.74,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,11399.76,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,6079.87,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,6502.09,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,6502.09,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,11146.43,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,12075.3,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,14861.91,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,13933.04,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,7430.95,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,5319.89,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,5319.89,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,9119.81,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,9879.79,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,12159.74,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,11399.76,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,6079.87,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,5319.89,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,JW DOUBLE BLACK,BOT,0,5319.89,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,12261.08,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,12261.08,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,37834.18,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,45541.14,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,1,61655.69,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,1,47292.72,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,14012.66,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,10031.79,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,10031.79,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,17197.35,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,18630.47,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,22929.8,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,21496.69,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,11464.9,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,12261.08,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,12261.08,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,21018.99,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,22770.57,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,28025.31,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,26273.73,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,14012.66,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,10031.79,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,10031.79,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,17197.35,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,18630.47,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,22929.8,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,21496.69,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,11464.9,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,10031.79,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S 18 AÑOS,BOT,0,10031.79,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,5944.76,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,5944.76,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,18343.84,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,22080.55,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,1,29893.67,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,1,22929.8,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,6794.02,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,4863.9,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,4863.9,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,8338.11,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,9032.95,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,11117.48,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,10422.64,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,5558.74,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,5944.76,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,5944.76,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,10191.02,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,11040.28,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,13588.03,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,12738.78,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,6794.02,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,4863.9,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,4863.9,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,8338.11,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,9032.95,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,11117.48,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,10422.64,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,5558.74,0.72,
2025-09-29,2025,9,29,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,4863.9,0.63,
2025-09-30,2025,9,30,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S DELUXE 750,BOT,0,4863.9,0.63,
2025-09-01,2025,9,1,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2972.38,0.77,
2025-09-02,2025,9,2,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2972.38,0.77,
2025-09-03,2025,9,3,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,9171.92,2.376,Grados
2025-09-04,2025,9,4,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,11040.28,2.86,Grados
2025-09-05,2025,9,5,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,1,14946.83,3.872,Grados
2025-09-06,2025,9,6,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,11464.9,2.97,Grados
2025-09-07,2025,9,7,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,3397.01,0.88,
2025-09-08,2025,9,8,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2431.95,0.63,
2025-09-09,2025,9,9,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2431.95,0.63,
2025-09-10,2025,9,10,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,4169.05,1.08,
2025-09-11,2025,9,11,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,4516.48,1.17,
2025-09-12,2025,9,12,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,5558.74,1.44,
2025-09-13,2025,9,13,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,5211.32,1.35,
2025-09-14,2025,9,14,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2779.37,0.72,
2025-09-15,2025,9,15,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2972.38,0.77,
2025-09-16,2025,9,16,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2972.38,0.77,
2025-09-17,2025,9,17,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,5095.51,1.32,
2025-09-18,2025,9,18,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,5520.14,1.43,
2025-09-19,2025,9,19,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,6794.02,1.76,
2025-09-20,2025,9,20,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,6369.39,1.65,
2025-09-21,2025,9,21,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,3397.01,0.88,
2025-09-22,2025,9,22,Monday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2431.95,0.63,
2025-09-23,2025,9,23,Tuesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2431.95,0.63,
2025-09-24,2025,9,24,Wednesday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,4169.05,1.08,
2025-09-25,2025,9,25,Thursday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,4516.48,1.17,
2025-09-26,2025,9,26,Friday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,5558.74,1.44,
2025-09-27,2025,9,27,Saturday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,5211.32,1.35,
2025-09-28,2025,9,28,Sunday,SEPTIEMBRE,9,LICORES,79,WHISKEY,,,MEDIA JW BLACK LABEL,BOT,0,2779.37,0.72,
